# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FAS1	YKL182W	YKL182W_mRNA	protein_coding	33	23	41	149	0	1	0	2	87	29	0	0	38	0	0	0	0	0	5	0	0	23	62
FAS2	YPL231W	YPL231W_mRNA	protein_coding	208	50	229	708	3	11	6	8	335	189	0	0	246	0	0	0	1	0	25	1	0	58	373
FAT1	YBR041W	YBR041W_mRNA	protein_coding	7	7	8	166	0	0	0	0	58	7	0	0	8	0	0	0	0	0	0	0	0	7	108
FAT3	YKL187C	YKL187C_mRNA	protein_coding	1	16	7	130	0	0	0	0	55	1	0	0	7	0	0	0	0	0	0	0	0	16	75
FAU1	YER183C	YER183C_mRNA	protein_coding	1	2	2	197	0	0	0	0	87	1	0	0	2	0	0	0	0	0	0	0	0	2	110
FBA1	YKL060C	YKL060C_mRNA	protein_coding	9	4	11	284	0	0	0	0	175	9	0	0	12	0	0	0	0	0	0	0	0	4	109
FBP1	YLR377C	YLR377C_mRNA	protein_coding	1	6	5	241	0	0	0	0	195	1	0	0	5	0	0	0	0	0	0	0	0	6	46
FBP26	YJL155C	YJL155C_mRNA	protein_coding	7	3	18	128	0	0	0	0	79	7	0	0	18	0	0	0	0	0	0	0	0	3	49
FCF1	YDR339C	YDR339C_mRNA	protein_coding	3	1	5	363	0	0	0	0	54	3	0	0	5	0	0	0	0	0	0	0	0	1	309
FCF2	YLR051C	YLR051C_mRNA	protein_coding	19	8	17	247	0	0	0	0	120	16	0	0	20	0	0	0	0	1	2	0	0	8	127
FCP1	YMR277W	YMR277W_mRNA	protein_coding	35	22	117	859	0	0	0	0	517	33	0	0	121	0	0	0	1	1	3	1	0	22	342
FCY1	YPR062W	YPR062W_mRNA	protein_coding	0	2	0	142	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	2	42
FCY2	YER056C	YER056C_mRNA	protein_coding	20	22	76	636	0	1	0	0	239	16	0	0	76	0	0	0	0	0	5	0	0	23	397
FCY21	YER060W	YER060W_mRNA	protein_coding	21	18	66	1081	0	0	0	0	644	19	0	0	68	0	0	0	0	0	2	0	0	18	437
FCY22	YER060W-A	YER060W-A_mRNA	protein_coding	24	28	74	1133	0	0	0	0	741	18	0	0	76	0	0	0	0	0	6	0	0	28	392
FDC1	YDR539W	YDR539W_mRNA	protein_coding	30	12	46	667	0	4	0	3	257	29	0	0	39	0	0	0	0	0	2	0	0	13	410
FDH1	YOR388C	YOR388C_mRNA	protein_coding	0	0	0	405	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	102
FDH2	YPL275W	YPL275W	pseudogene	0	0	0	354	0	0	0	0	210	0	0	0	0	70	0	0	0	0	0	0	0	0	74
FDO1	YMR144W	YMR144W_mRNA	protein_coding	13	7	21	397	0	0	0	0	93	13	0	0	22	0	0	0	0	0	0	0	0	7	304
FEN2	YCR028C	YCR028C_mRNA	protein_coding	20	16	61	563	0	0	0	0	378	17	0	0	65	0	0	0	1	0	2	1	0	17	185
FES1	YBR101C	YBR101C_mRNA	protein_coding	52	6	38	462	2	3	1	0	110	48	0	0	38	0	0	0	1	1	3	1	0	10	352
FET3	YMR058W	YMR058W_mRNA	protein_coding	43	24	97	255	0	1	3	1	126	41	0	0	100	0	0	0	0	0	5	0	0	25	129
FET4	YMR319C	YMR319C_mRNA	protein_coding	14	11	19	204	0	0	0	0	117	14	0	0	19	0	0	0	0	0	0	0	0	11	87
FET5	YFL041W	YFL041W_mRNA	protein_coding	5	6	1	147	0	0	0	0	38	5	0	0	1	0	0	0	0	0	0	0	0	6	109
FEX1	YOR390W	YOR390W_mRNA	protein_coding	8	1	4	296	0	0	0	0	207	7	0	0	4	0	0	0	0	0	1	0	0	1	89
FEX2	YPL279C	YPL279C_mRNA	protein_coding	13	5	22	458	0	0	0	1	300	13	0	0	21	0	0	0	0	0	0	0	0	5	158
FHL1	YPR104C	YPR104C_mRNA	protein_coding	13	13	12	226	0	0	0	0	141	12	0	0	12	0	0	0	0	0	1	0	0	13	85
FHN1	YGR131W	YGR131W_mRNA	protein_coding	8	6	13	423	0	0	0	0	245	8	0	0	15	0	0	0	0	0	0	0	0	6	178
FIG1	YBR040W	YBR040W_mRNA	protein_coding	6	2	9	153	0	0	0	0	68	5	0	0	9	0	0	0	0	0	1	0	0	3	85
FIG2	YCR089W	YCR089W_mRNA	protein_coding	23	14	33	159	0	1	0	0	61	23	0	0	32	0	0	0	0	0	0	0	0	14	98
FIG4	YNL325C	YNL325C_mRNA	protein_coding	21	10	33	281	0	0	0	1	230	20	0	0	33	0	0	0	1	0	3	0	1	10	51
FIN1	YDR130C	YDR130C_mRNA	protein_coding	6	8	9	408	0	1	0	0	144	5	0	0	8	0	0	0	0	0	1	0	0	8	264
FIP1	YJR093C	YJR093C_mRNA	protein_coding	1	1	3	462	0	0	0	0	105	1	0	0	3	0	0	0	0	0	0	0	0	1	357
FIR1	YER032W	YER032W_mRNA	protein_coding	17	15	38	258	0	0	0	1	128	15	0	0	37	0	0	0	0	0	2	0	0	15	130
FIS1	YIL065C	YIL065C_mRNA	protein_coding	0	0	1	187	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	0	0	143
FIT1	YDR534C	YDR534C_mRNA	protein_coding	13	22	87	1146	0	1	2	0	763	11	0	0	85	0	0	0	0	0	2	0	0	22	383
FIT2	YOR382W	YOR382W_mRNA	protein_coding	16	5	26	987	0	0	1	0	851	12	0	0	26	0	0	0	1	0	3	1	0	5	136
FIT3	YOR383C	YOR383C_mRNA	protein_coding	31	10	64	1045	2	1	1	0	209	28	0	0	68	0	0	0	0	1	3	0	0	11	836
FKH1	YIL131C	YIL131C_mRNA	protein_coding	3	12	7	557	0	0	0	0	118	3	0	0	7	0	0	0	0	0	0	0	0	12	439
FKH2	YNL068C	YNL068C_mRNA	protein_coding	11	12	15	387	0	0	0	0	116	11	0	0	18	0	0	0	0	0	0	0	0	12	271
FKS1	YLR342W	YLR342W_mRNA	protein_coding	386	81	350	1221	10	7	8	16	747	365	0	0	389	0	0	0	1	1	34	1	0	93	474
FKS3	YMR306W	YMR306W_mRNA	protein_coding	20	6	6	196	3	0	0	0	52	20	0	0	3	0	0	0	0	0	0	0	0	6	144
FLC1	YPL221W	YPL221W_mRNA	protein_coding	23	13	43	236	0	1	0	1	173	20	0	0	42	0	0	0	1	0	2	1	0	13	63
FLC2	YAL053W	YAL053W_mRNA	protein_coding	8	12	8	111	0	0	0	1	69	8	0	0	7	0	0	0	0	0	0	0	0	12	42
FLC3	YGL139W	YGL139W_mRNA	protein_coding	42	28	88	202	0	0	2	2	176	36	0	0	91	0	0	0	0	0	7	0	0	29	26
FLO1	YAR050W	YAR050W_mRNA	protein_coding	49	182	238	1169	1	0	1	5	774	46	0	0	233	0	0	0	0	0	3	0	0	186	395
FLO10	YKR102W	YKR102W_mRNA	protein_coding	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106
FLO5	YHR211W	YHR211W_mRNA	protein_coding	57	123	113	186	0	0	0	0	104	55	0	0	114	0	0	0	1	0	1	1	0	126	82
FLO9	YAL063C	YAL063C_mRNA	protein_coding	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117
FLR1	YBR008C	YBR008C_mRNA	protein_coding	8	6	8	333	0	0	0	0	64	8	0	0	9	0	0	0	0	0	0	0	0	6	269
FLX1	YIL134W	YIL134W_mRNA	protein_coding	5	5	10	201	0	0	0	0	83	4	0	0	10	0	0	0	0	0	2	0	0	5	118
FMC1	YIL098C	YIL098C_mRNA	protein_coding	0	1	1	188	0	0	0	0	61	0	0	0	1	0	0	0	0	0	0	0	0	1	127
FMN1	YDR236C	YDR236C_mRNA	protein_coding	7	2	11	446	0	0	0	0	188	6	0	0	11	0	0	0	1	1	0	1	0	2	258
FMO1	YHR176W	YHR176W_mRNA	protein_coding	4	6	9	198	0	0	1	0	113	4	1	0	8	0	0	0	0	0	0	0	0	5	85
FMP10	YER182W	YER182W_mRNA	protein_coding	3	8	0	214	0	0	0	0	109	3	1	0	0	0	0	0	0	0	0	0	0	7	105
FMP16	YDR070C	YDR070C_mRNA	protein_coding	2	3	2	229	0	0	0	0	109	2	0	0	2	0	0	0	0	0	0	0	0	3	120
FMP23	YBR047W	YBR047W_mRNA	protein_coding	5	7	12	556	0	0	0	0	305	5	0	0	13	0	0	0	0	0	0	0	0	7	251
FMP25	YLR077W	YLR077W_mRNA	protein_coding	17	6	21	436	0	0	0	1	0	16	0	0	22	0	0	0	0	0	1	0	0	6	436
FMP27	YLR454W	YLR454W_mRNA	protein_coding	88	46	131	1031	1	1	2	1	483	85	0	0	132	0	0	0	1	0	4	1	0	47	548
FMP30	YPL103C	YPL103C_mRNA	protein_coding	2	4	3	106	0	0	0	0	42	2	0	0	3	0	0	0	0	0	0	0	0	4	64
FMP32	YFL046W	YFL046W_mRNA	protein_coding	3	2	13	192	0	0	0	0	111	3	0	0	13	0	0	0	0	0	0	0	0	2	81
FMP33	YJL161W	YJL161W_mRNA	protein_coding	1	3	1	264	0	0	0	0	90	1	0	0	1	0	0	0	0	0	0	0	0	3	174
FMP40	YPL222W	YPL222W_mRNA	protein_coding	7	1	5	202	0	0	0	0	161	7	0	0	5	0	0	0	0	0	0	0	0	1	41
FMP41	YNL168C	YNL168C_mRNA	protein_coding	3	4	7	233	0	0	0	0	149	3	0	0	8	0	0	0	0	0	0	0	0	4	84
FMP42	YMR221C	YMR221C_mRNA	protein_coding	7	3	4	851	0	0	0	0	764	7	0	0	4	0	0	0	0	0	0	0	0	3	87
FMP45	YDL222C	YDL222C_mRNA	protein_coding	9	10	24	585	0	0	0	0	253	7	0	0	25	0	0	0	1	0	1	1	0	11	332
FMP46	YKR049C	YKR049C_mRNA	protein_coding	36	4	37	622	1	1	1	0	28	32	0	0	45	0	0	0	1	0	7	1	0	4	594
FMP48	YGR052W	YGR052W_mRNA	protein_coding	3	3	3	165	0	0	0	0	44	3	0	0	3	0	0	0	0	0	0	0	0	3	121
FMP49	YER038W-A	YER038W-A_mRNA	protein_coding	3	2	6	799	0	0	0	0	399	2	0	0	6	0	0	0	1	0	0	1	0	2	400
FMP52	YER004W	YER004W_mRNA	protein_coding	5	11	24	790	0	0	0	0	360	4	0	0	24	0	0	0	0	0	1	0	0	11	430
FMS1	YMR020W	YMR020W_mRNA	protein_coding	8	6	19	210	1	0	0	0	145	6	0	0	18	0	0	0	1	0	2	1	0	6	65
FMT1	YBL013W	YBL013W_mRNA	protein_coding	3	3	8	470	0	0	0	0	259	3	0	0	8	0	0	0	0	0	0	0	0	3	211
FOB1	YDR110W	YDR110W_mRNA	protein_coding	3	4	2	163	0	0	0	0	93	3	0	0	2	0	0	0	0	0	0	0	0	4	70
FOL1	YNL256W	YNL256W_mRNA	protein_coding	12	8	41	774	0	0	0	0	678	10	0	0	43	0	0	0	1	0	1	1	0	8	96
FOL2	YGR267C	YGR267C_mRNA	protein_coding	10	3	13	409	0	0	0	0	210	9	0	0	13	0	0	0	0	0	1	0	0	3	199
FOL3	YMR113W	YMR113W_mRNA	protein_coding	87	21	75	336	1	5	0	7	200	79	0	0	74	0	0	0	1	1	10	1	0	26	136
FOX2	YKR009C	YKR009C_mRNA	protein_coding	25	13	44	215	0	0	1	0	57	25	0	0	43	0	0	0	0	0	0	0	0	14	158
FPK1	YNR047W	YNR047W_mRNA	protein_coding	27	20	57	325	0	2	0	1	190	25	0	0	57	0	0	0	0	0	2	0	0	21	135
FPR1	YNL135C	YNL135C_mRNA	protein_coding	28	5	24	1081	2	4	1	1	608	26	0	0	23	0	0	0	1	1	2	0	0	7	473
FPR2	YDR519W	YDR519W_mRNA	protein_coding	4	2	17	553	0	0	0	0	248	3	0	0	17	0	0	0	0	1	0	0	0	2	305
FPR3	YML074C	YML074C_mRNA	protein_coding	3	2	0	288	0	0	0	0	194	3	0	0	0	0	0	0	0	0	0	0	0	2	94
FPR4	YLR449W	YLR449W_mRNA	protein_coding	2	5	7	140	0	0	0	1	42	2	0	0	6	0	0	0	0	0	0	0	0	5	98
FPS1	YLL043W	YLL043W_mRNA	protein_coding	40	22	83	337	2	0	0	0	205	37	0	0	84	0	0	0	0	0	4	0	0	23	132
FRA1	YLL029W	YLL029W_mRNA	protein_coding	7	5	16	249	0	0	0	0	88	6	0	0	16	0	0	0	0	0	1	0	0	5	161
FRE1	YLR214W	YLR214W_mRNA	protein_coding	17	11	46	278	0	0	0	1	171	14	0	0	47	0	0	0	0	0	3	0	0	11	107
FRE2	YKL220C	YKL220C_mRNA	protein_coding	11	7	8	336	0	0	0	0	96	10	0	0	8	0	0	0	0	0	1	0	0	7	240
FRE3	YOR381W	YOR381W_mRNA	protein_coding	10	6	27	614	0	0	0	0	573	10	0	0	28	0	0	0	0	0	0	0	0	6	41
FRE4	YNR060W	YNR060W_mRNA	protein_coding	8	5	10	323	0	0	0	0	37	8	0	0	10	0	0	0	0	0	0	0	0	5	286
FRE5	YOR384W	YOR384W_mRNA	protein_coding	212	31	141	755	2	2	5	10	368	206	0	0	152	0	0	0	0	1	15	0	0	41	387
FRE6	YLL051C	YLL051C_mRNA	protein_coding	73	39	172	763	0	2	5	0	203	60	0	0	179	0	0	0	0	0	14	0	0	43	560
FRE7	YOL152W	YOL152W_mRNA	protein_coding	51	9	34	878	0	1	3	2	563	47	0	0	32	0	0	0	1	1	4	1	0	13	315
FRE8	YLR047C	YLR047C_mRNA	protein_coding	16	13	29	356	0	0	0	0	229	15	0	0	32	0	0	0	0	0	1	0	0	13	127
FRK1	YPL141C	YPL141C_mRNA	protein_coding	24	15	19	124	0	0	0	0	59	24	0	0	21	0	0	0	0	0	1	0	0	15	65
FRM2	YCL026C-A	YCL026C-A_mRNA	protein_coding	1	3	0	145	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	3	115
FRQ1	YDR373W	YDR373W_mRNA	protein_coding	6	2	1	120	0	0	0	1	51	5	0	0	0	0	0	0	1	0	0	1	0	2	69
FRS1	YLR060W	YLR060W_mRNA	protein_coding	0	0	0	252	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	71
FRS2	YFL022C	YFL022C_mRNA	protein_coding	1	3	0	106	0	0	0	0	55	1	0	0	0	0	0	0	0	0	0	0	0	3	51
FRT1	YOR324C	YOR324C_mRNA	protein_coding	13	8	25	1000	0	1	0	0	520	10	0	0	25	0	0	0	1	0	2	1	0	8	480
FRT2	YAL028W	YAL028W_mRNA	protein_coding	137	24	110	1223	3	3	4	8	546	131	0	0	119	0	0	0	1	0	14	1	0	25	677
FSF1	YOR271C	YOR271C_mRNA	protein_coding	1	0	1	127	0	0	0	0	46	1	0	0	1	0	0	0	0	0	0	0	0	0	81
FSH1	YHR049W	YHR049W_mRNA	protein_coding	0	0	0	273	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	44
FSH2	YMR222C	YMR222C_mRNA	protein_coding	2	4	4	663	0	0	0	0	478	1	0	0	4	0	0	0	0	0	1	0	0	4	185
FSH3	YOR280C	YOR280C_mRNA	protein_coding	2	0	2	145	0	0	0	0	58	2	0	0	2	0	0	0	0	0	0	0	0	0	87
FTH1	YBR207W	YBR207W_mRNA	protein_coding	15	17	30	308	0	0	0	0	161	13	1	0	30	0	0	0	1	1	2	0	1	16	147
FTR1	YER145C	YER145C_mRNA	protein_coding	2	3	3	88	0	0	0	0	46	2	0	0	3	0	0	0	0	1	0	0	0	3	42
FUB1	YCR076C	YCR076C_mRNA	protein_coding	5	3	8	171	0	0	0	0	24	5	0	0	8	0	0	0	0	0	0	0	0	3	147
FUI1	YBL042C	YBL042C_mRNA	protein_coding	7	9	12	244	0	0	0	0	58	5	0	0	13	0	0	0	0	0	2	0	0	9	186
FUM1	YPL262W	YPL262W_mRNA	protein_coding	10	8	42	406	0	0	0	1	331	9	0	0	41	0	0	0	0	0	1	0	0	9	75
FUN12	YAL035W	YAL035W_mRNA	protein_coding	10	6	13	121	0	0	0	0	34	10	0	0	13	0	0	0	0	0	0	0	0	6	87
FUN14	YAL008W	YAL008W_mRNA	protein_coding	3	3	3	307	0	0	0	0	56	3	0	0	3	0	0	0	0	0	0	0	0	3	251
FUN19	YAL034C	YAL034C_mRNA	protein_coding	3	4	3	355	0	0	0	0	48	3	0	0	3	0	0	0	0	0	0	0	0	4	307
FUN26	YAL022C	YAL022C_mRNA	protein_coding	6	5	4	179	0	0	0	0	114	6	0	0	4	0	0	0	0	1	0	0	0	5	65
FUN30	YAL019W	YAL019W_mRNA	protein_coding	8	18	5	94	0	0	1	0	26	8	0	0	4	0	0	0	0	0	0	0	0	18	68
FUR1	YHR128W	YHR128W_mRNA	protein_coding	23	3	18	555	0	1	0	1	64	22	0	0	18	0	0	0	0	0	1	0	0	3	491
FUR4	YBR021W	YBR021W_mRNA	protein_coding	15	13	41	265	0	0	0	0	218	14	0	0	43	0	0	0	0	0	2	0	0	13	47
FUS1	YCL027W	YCL027W_mRNA	protein_coding	1	1	4	105	0	0	0	0	43	1	0	0	4	0	0	0	0	0	0	0	0	1	62
FUS2	YMR232W	YMR232W_mRNA	protein_coding	8	5	5	160	0	0	0	0	122	8	0	0	5	0	0	0	0	0	0	0	0	5	38
FUS3	YBL016W	YBL016W_mRNA	protein_coding	13	4	17	448	0	0	0	0	366	11	0	0	20	0	0	0	0	0	2	0	0	5	82
FYV1	YDR024W	YDR024W_mRNA	protein_coding	3	1	0	60	0	0	0	0	29	3	0	0	0	0	0	0	0	0	0	0	0	1	31
FYV10	YIL097W	YIL097W_mRNA	protein_coding	9	6	7	156	0	1	0	0	108	8	0	0	6	0	0	0	0	0	1	0	0	6	48
FYV12	YOR183W	YOR183W_mRNA	protein_coding	10	6	14	1112	0	0	0	0	397	6	0	0	16	0	0	0	1	0	3	1	0	6	715
FYV4	YHR059W	YHR059W_mRNA	protein_coding	2	2	4	408	0	0	0	0	188	2	0	0	4	0	0	0	0	0	0	0	0	2	220
FYV5	YCL058C	YCL058C_mRNA	protein_coding	6	1	6	589	0	0	0	0	249	5	0	0	6	0	0	0	1	0	1	1	0	1	340
FYV6	YNL133C	YNL133C_mRNA	protein_coding	5	10	16	1169	0	0	0	0	817	3	0	0	16	0	0	0	1	0	1	1	0	10	352
FYV7	YLR068W	YLR068W_mRNA	protein_coding	1	0	0	185	0	0	0	0	67	1	0	0	0	0	0	0	0	0	0	0	0	0	118
FYV8	YGR196C	YGR196C_mRNA	protein_coding	90	39	135	353	1	3	1	3	267	86	0	0	146	0	0	0	1	0	6	0	1	40	86
FZF1	YGL254W	YGL254W_mRNA	protein_coding	2	2	0	83	0	0	0	0	40	2	0	0	0	0	0	0	0	0	0	0	0	2	43
FZO1	YBR179C	YBR179C_mRNA	protein_coding	13	9	29	286	0	0	1	0	93	13	0	0	29	0	0	0	0	0	0	0	0	9	193
GAA1	YLR088W	YLR088W_mRNA	protein_coding	22	12	41	636	0	0	0	0	373	19	0	0	43	0	0	0	0	0	3	0	0	12	263
GAB1	YLR459W	YLR459W_mRNA	protein_coding	23	33	104	836	0	0	0	0	344	19	0	0	108	0	0	0	1	1	3	0	1	33	492
GAC1	YOR178C	YOR178C_mRNA	protein_coding	10	9	22	674	0	1	0	0	250	10	0	0	22	0	0	0	0	0	0	0	0	10	424
GAD1	YMR250W	YMR250W_mRNA	protein_coding	3	4	4	229	0	0	0	0	84	3	0	0	4	0	0	0	0	0	0	0	0	4	145
GAL1	YBR020W	YBR020W_mRNA	protein_coding	6	2	7	153	0	0	0	0	125	6	0	0	7	0	0	0	0	0	0	0	0	2	28
GAL10	YBR019C	YBR019C_mRNA	protein_coding	3	1	2	126	0	0	0	0	15	3	0	0	2	0	0	0	0	0	0	0	0	1	111
GAL11	YOL051W	YOL051W_mRNA	protein_coding	77	34	198	450	2	2	0	1	315	66	0	0	204	0	0	0	0	0	11	0	0	38	135
GAL2	YLR081W	YLR081W_mRNA	protein_coding	0	0	0	514	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAL3	YDR009W	YDR009W_mRNA	protein_coding	3	5	10	136	0	0	0	0	81	2	0	0	10	0	0	0	0	1	0	0	0	5	55
GAL4	YPL248C	YPL248C_mRNA	protein_coding	4	7	5	182	0	0	0	0	33	4	0	0	5	0	0	0	0	0	0	0	0	7	149
GAL7	YBR018C	YBR018C_mRNA	protein_coding	3	0	0	76	0	0	0	0	40	3	0	0	0	0	0	0	0	0	0	0	0	0	36
GAL80	YML051W	YML051W_mRNA	protein_coding	13	8	24	769	0	0	0	0	202	9	0	0	24	0	0	0	0	1	4	0	0	8	567
GAL83	YER027C	YER027C_mRNA	protein_coding	5	7	14	340	0	0	1	0	201	5	0	0	15	0	0	0	0	0	0	0	0	7	139
GAP1	YKR039W	YKR039W_mRNA	protein_coding	56	33	139	211	0	2	0	1	44	49	0	0	144	0	0	0	0	2	9	0	0	37	167
GAR1	YHR089C	YHR089C_mRNA	protein_coding	0	0	0	237	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	53
GAS1	YMR307W	YMR307W_mRNA	protein_coding	8	2	5	113	0	0	0	0	82	7	0	0	5	0	0	0	0	0	1	0	0	2	31
GAS2	YLR343W	YLR343W_mRNA	protein_coding	33	42	126	1448	0	0	0	0	798	26	0	0	130	0	0	0	0	1	10	0	0	44	650
GAS3	YMR215W	YMR215W_mRNA	protein_coding	40	12	63	373	0	0	1	1	282	35	0	0	66	0	0	0	0	0	5	0	0	14	91
GAS4	YOL132W	YOL132W_mRNA	protein_coding	21	14	60	363	0	1	0	0	181	18	0	0	59	0	0	0	0	0	3	0	0	14	182
GAS5	YOL030W	YOL030W_mRNA	protein_coding	0	0	0	116	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	78
GAT1	YFL021W	YFL021W_mRNA	protein_coding	1	5	1	102	0	0	0	0	61	1	0	0	1	0	0	0	0	0	0	0	0	5	41
GAT2	YMR136W	YMR136W_mRNA	protein_coding	5	7	11	143	0	0	0	0	68	5	1	0	11	0	0	0	0	0	0	0	0	6	75
GAT3	YLR013W	YLR013W_mRNA	protein_coding	2	0	0	268	0	0	0	0	176	2	0	0	0	0	0	0	0	0	0	0	0	0	92
GAT4	YIR013C	YIR013C_mRNA	protein_coding	2	0	1	105	0	0	0	0	44	2	0	0	1	0	0	0	0	0	0	0	0	0	61
GBP2	YCL011C	YCL011C_mRNA	protein_coding	3	1	2	89	0	0	0	0	46	3	0	0	2	0	0	0	0	0	0	0	0	1	43
GCD1	YOR260W	YOR260W_mRNA	protein_coding	17	10	40	398	0	0	0	2	222	17	0	0	40	0	0	0	0	1	0	0	0	10	176
GCD10	YNL062C	YNL062C_mRNA	protein_coding	8	9	10	134	0	0	0	0	93	7	0	0	10	0	0	0	1	0	0	1	0	9	41
GCD11	YER025W	YER025W_mRNA	protein_coding	11	8	12	415	0	0	0	1	139	11	0	0	11	0	0	0	0	0	0	0	0	8	276
GCD14	YJL125C	YJL125C_mRNA	protein_coding	112	22	106	727	1	4	6	3	278	103	0	0	113	0	0	0	2	2	11	2	0	26	449
GCD2	YGR083C	YGR083C_mRNA	protein_coding	5	0	4	210	0	0	0	0	59	4	0	0	5	0	0	0	0	0	1	0	0	0	151
GCD6	YDR211W	YDR211W_mRNA	protein_coding	26	19	82	870	0	1	0	1	51	24	0	0	80	0	0	0	0	0	2	0	0	19	819
GCD7	YLR291C	YLR291C_mRNA	protein_coding	5	9	3	352	0	0	0	0	286	5	0	0	3	0	0	0	0	0	0	0	0	9	66
GCG1	YER163C	YER163C_mRNA	protein_coding	12	14	68	591	0	0	0	0	345	10	0	0	70	0	0	0	1	0	2	0	1	14	246
GCN1	YGL195W	YGL195W_mRNA	protein_coding	20	20	19	236	0	0	0	0	116	20	0	0	19	0	0	0	0	0	1	0	0	20	120
GCN2	YDR283C	YDR283C_mRNA	protein_coding	14	9	8	157	0	0	0	0	87	14	0	0	8	0	0	0	0	0	0	0	0	9	70
GCN20	YFR009W	YFR009W_mRNA	protein_coding	27	21	59	541	0	0	0	1	423	23	0	0	61	0	0	0	0	1	3	0	0	21	118
GCN3	YKR026C	YKR026C_mRNA	protein_coding	9	6	11	158	0	0	0	0	102	7	0	0	11	0	0	0	1	0	1	1	0	7	56
GCN4	YEL009C	YEL009C_mRNA	protein_coding	21	22	65	272	0	0	0	1	177	18	1	0	65	0	0	0	0	0	3	0	0	22	95
GCN5	YGR252W	YGR252W_mRNA	protein_coding	5	3	1	173	0	0	0	0	49	4	0	0	1	0	0	0	0	0	1	0	0	3	124
GCR1	YPL075W	YPL075W_mRNA	protein_coding	55	9	39	444	2	3	4	2	0	52	0	114	41	0	0	1	4	0	4	0	0	12	332
GCR2	YNL199C	YNL199C_mRNA	protein_coding	1	1	3	62	0	0	0	0	31	1	0	0	3	0	0	0	0	0	0	0	0	1	31
GCS1	YDL226C	YDL226C_mRNA	protein_coding	6	2	37	537	0	0	0	0	291	6	0	0	37	0	0	0	0	0	0	0	0	2	246
GCV1	YDR019C	YDR019C_mRNA	protein_coding	7	1	5	187	0	0	0	0	153	6	0	0	5	0	0	0	0	0	1	0	0	1	34
GCV2	YMR189W	YMR189W_mRNA	protein_coding	17	9	25	224	0	0	0	0	128	16	0	0	27	0	0	0	0	0	1	0	0	9	96
GCV3	YAL044C	YAL044C_mRNA	protein_coding	4	3	5	299	0	0	0	0	182	3	0	0	5	0	0	0	0	0	1	0	0	3	117
GCY1	YOR120W	YOR120W_mRNA	protein_coding	17	28	79	510	0	0	0	1	377	11	0	0	80	0	0	0	1	0	6	0	1	27	133
GDA1	YEL042W	YEL042W_mRNA	protein_coding	6	2	4	215	0	0	0	0	94	6	0	0	4	0	0	0	0	0	0	0	0	2	121
GDB1	YPR184W	YPR184W_mRNA	protein_coding	10	16	6	444	0	0	0	0	418	9	0	0	6	0	0	0	0	0	1	0	0	16	26
GDE1	YPL110C	YPL110C_mRNA	protein_coding	19	11	33	289	0	0	0	0	233	18	0	0	34	0	0	0	0	0	1	0	0	11	56
GDH1	YOR375C	YOR375C_mRNA	protein_coding	5	4	11	147	0	0	0	1	57	5	0	0	10	0	0	0	0	0	0	0	0	5	90
GDH2	YDL215C	YDL215C_mRNA	protein_coding	10	8	5	146	0	0	0	0	98	10	0	0	5	0	0	0	0	0	0	0	0	8	48
GDH3	YAL062W	YAL062W_mRNA	protein_coding	41	22	51	157	1	2	0	4	157	39	0	0	51	0	0	0	0	0	3	0	0	24	0
GDI1	YER136W	YER136W_mRNA	protein_coding	42	8	43	880	0	0	0	0	329	40	0	0	48	0	0	0	0	0	4	0	0	8	551
GDS1	YOR355W	YOR355W_mRNA	protein_coding	6	0	0	256	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	246
GDT1	YBR187W	YBR187W_mRNA	protein_coding	3	1	6	226	0	0	0	0	147	3	0	0	6	0	0	0	0	0	0	0	0	2	79
GEA1	YJR031C	YJR031C_mRNA	protein_coding	13	12	20	452	0	0	0	0	380	12	0	0	21	0	0	0	0	0	1	0	0	12	72
